stars,text
5,"I was very impressed with the dim sum at this restaurant.  The food was very good, the service was very good, and my family and I left very satisfied. We will most definitely be returning."
5,"Everything is so good here I love the blue cheese burgers, I always have left overs. Some times there's a wait but the last couple times we went we got right in.  Love it"
5,"I secretly moved back to this area of the country strictly for the In-N-Out Burger factor.. Nothing anywhere compares to it. In fact, after my last visit I was reminded how perfectly delicious it is and I am changing my last meal on earth to an animal style burger, well done fries and a Neapolitan milkshake. It really is the American dream.\n\nI am always fascinated when I walk into any on of their establishments. Always clean yet so disorderly.. The lines are always retarded long, and there are always people standing everywhere, but somehow they never fail to deliver every meal hot, fresh, delicious and FAST. I have NEVER encountered a broken ATM inside either.\n\nNot everyone is aware of their \""secret menu\"", with items such as the 2x4, flying Dutchman, the protein style burger and my fave, animal style... In fact, the secret items actually outnumber the items legitimately on the menu which only consists of a Hamburger, Cheeseburger, Double-Double, French Fries, Coca-Cola products and three shakes: chocolate, vanilla and strawberry, of course. I'm pretty sure you can download a PDF of their menu somewhere online, but even if you don't know the terms, the employees at In-N-Out will pretty much do anything to a burger if you ask them.. I also recommend the fries well done.. otherwise they are kind of soggy. \n\nNow I am hungry, I think I've decided whats for lunch!"
5,"Holy Heavens!! John's work is like nothing I've ever experienced!! I cannot say enough good about John, the energy of the studio, and my massage!! You won't find someone better!"
5,"Soooo worth it. A wonderful full on one hour \nMassage for 38$! Not only that but they concentrate on the spots they feel a lot of tension in, and listen to the customer's needs. The boss was super nice and greeted \neveryone before she left. Really nice decor and soothing music that made me fall asleep more than once."
5,We have taken Birth Basics and Breathing at Scottsdale Shea. The instructor Janice really makes the class enjoyable. She is full of knowledge from being a labor and delivery nurse. Would recommend anyone going to deliver at Scottsdale Shea to take this class.
5,"I went to Molli Cody's Hair Salon to follow a a hairdresser who moved there. Her name is Ali Knight!\n\nShe is fantastic! She does great full, all over color, great blow-dry's and straightening, great with bangs, etc.\n\nShe is excellent and so this salon deserves a great review!\n\nThe prices are resonable and the job is first class! I always get compliments the minute I step out of the salon.\n\nI have thick curly/wavy hair and I change my color at the very least once or twice a year."
5,One of my favourite favourite bakery so far...\nThere are so many in Edinburgh!!\n\nMust try\nAlmond croissant -the best almond croissant I've ever had\nAnd im not even a croissant fan..read so may reviews raving about it..so gave it a try..and fell in love with it....it crumbles!!!! You will know what I mean when u are having it!!!\n\nFougasse -its so fulfilling when you are hungry..especially if you have it warm ...different fillings everyday and festive ones too..vegetarian ones or meaty ones..all delicious...\n\nTheir bauguette seems to be really popular too..coz I've seen people not just oncr but a few times coming in for them and its sold out...\n\nThey also sell soups from Union of genius ...Excellent bread excellent soup...I love this place and  can't get enough of it!!!!
5,"This place has a GREAT selection of board games, card games and probably any other type of game you could wish for. The owner of the store is very friendly and chatted with us as we browsed the store.\n\nThey carry Cards Against Humanity, so that alone makes this store amazing!\n\nThe 15% off check-in offer does not apply to Magic cards, but is still a great discount! I plan on heading back there to do some holiday shopping."
5,Can I steal Marcy and bring her to San Diego?  Pretty pretty please?  I've patronized so many eyebrows threading salons in both Las Vegas and San Diego and Fabulous Eyebrow Threading reigns supreme over all of them.  Marcy truly turns eyebrow threading into an art form.  She is meticulous and has an uncanny ability to shape eyebrows so that they complement your face shape perfectly.  I make a point to visit her every time I visit Vegas and always come out a satisfied customer.  Best of all she always remembers me and makes me feel welcome.  The price for eyebrows ($10) is also very competitive and a bargain considering Marcy's skills.
5,"Cuh-Ray-Zee! By far, my favorite pool party in Vegas...even more so now because I met Shemar Moore here! ::fanning myself::\n\nThe people here are always primed to get crazy and have fun so this place easily gets to level 10. Saturday afternoon is the BEST and ONLY time to come here. Make sure you get on a guestlist, bring plenty stacks, and get in line early.\n\nWhether you're getting food and drinks at the bar or in your cabana (where I usually am because that Vegas sun is no joke), you will def enjoy. Ladies, if you're insecure about your body, don't come here because it'a a live Victoria Secret bathing suit catalog. But then again, some of the guys aren't the buffest so it all evens out. Bottom line, confidence is key, because there is T&A everywhere you look.\n\nLastly, security here is RIDIC! They don't care if your breath is humming and your head is hurting because they searched all through my purse and threw out my Motrin, gum, and my friend's breath spray. They don't frisk the girls but they do frisk the guys and search through their bags too.\n\nDefinitely make going to Wet Republic a priority the next time you're out in Vegas."
5,The best pizza this side of the Mississippi!
5,This place is awesome and cheap. Warning: no happy endings. Boo.
5,Best massage in the whole valley!!! Michael is amazing!!! He can do a variety of massages but his deep tissue is phenomenal!!!
5,"Skye and Chloe had spa day with Star today and what a wonderful groomer she is!! The girls are Coton de Tulear's a very difficult breed to groom and Star did a amazing job with them, even better the girls gave her hugs and kiss's before we left. to me, that speaks volumes and they are clean and beautiful!! DOUBLE BONUS..."
5,"Traditional. Delightful. Just the ticket if pastries are your thing. For me, an occasional treat worth the effort and wait. For Italian friends of mine, a weekly must. Worth a walk down The Walk..."
5,"I *love* this place!!! Their sandwiches are all great (I usually get the Yahoo), and I love their creamy chicken soup that they serve in freshly made bread bowls :)"
5,"The Trump is great - went to Vegas recently for my sister-in-law's wedding and one of my co-workers recommended The Trump.  It had been about 5 years since my last trip to Vegas.  We went in early December (weekend of the Pacquaio fight) and I got a non-strip view basic room for $118 - plus the $25 resort fee, we were in for less than $150 per night on a weekend.  Room was great - bathroom was cool with the giant shower and enormous jacuzzi tub.  I think I took two jacuzzi baths over a couple of days.  \n\nI like how there is no casino, so you get out of your car (free valet) ,or taxi and you can be at the elevators in less than a minute.  The entire property is smoke free too, which was a plus - don't worry, smokers can just go smoke out front.  Elevators are the fastest I've ever been in - amazing.  Service among the employees was outstanding.  Here's a tip - call valet before you go down,and your car will be ready when you get there. \n\nMy brother in law upgraded to a corner suite and it was awesome... giant window with a view of the strip above the bathtub, and also came with a full size refrigerator.  We all decided to just grab a few 30-packs after the wedding and chill there rather than piss away more money gambling.  Restaurant left a little to be desired, so eat elsewhere, but I know from now on, when I go to Vegas, I'll be staying at the Trump!"
5,"I love this grocery store!  And I am incredibly sad that I know live on the other side of town from it.  I hope they build by me again, because the regular chain stores in Vegas just don't cut it.\n\nFirst off, everyone is so friendly here.  You feel welcome and appreciated.  This is such a rare thing any more, that when you do get it, it is like sunshine on your face.\n\nSecondly, the deli section!  They have the ready to eat meals waiting and looking delicious for you, the awesome selection of high quality meat and cheeses, and then all the fun stuff to catch your attention that you didn't need, but buy anyway because it looks so darn good.\n\nThird, the prices are really good and the selection on everything is pretty big. It is like a neighborhood shop, but the size of Walmart.  It's a great place to shop at.\n\nGo check it out and look at the weekly meal deals for some great deals on dinner packages!"
5,"Took my parents to this location Christmas Eve for lunch.  Personally I'm a big lunch person because you pay less for almost the same amount of food as dinner time.  That aside, I've been a long time fan of Portofino's (SouthPark, Ayrsley & Eastway locations). There are days I literally CRAVE their pasta Mediterraneo (I always order mine with capellini).  For $7, you can't beat this.  Chopped seafood (definitely has calamari in it) with mussels and all stirred up in a creamy pink sauce... this is my FAV pasta choice.  And yes, I almost always order this dish, which is soooo against my normal rule of trying new things.\n\nDon't forget their bread, which is baked freshly... and a little tip: dip it in their house salad dressing!  OMG... it's awesome! (NOTE: if you are allergic to garlic, or don't like garlic, or don't want to smell like garlic, don't attempt this... but then why on earth are you in an italian restaurant?!)\n\nTheir other dishes are good too.  Pizza is huge, and was told to be very authentic NY style.  At my old work we used to order them for lunch, and the cheese would slide all over the place by the time I got it back to work because it's so fresh and hot (hence I'm not a pizza delivery person)\n\nThis location isn't as \""fancy\"" looking, but it's close to my home.  For more romantic outings... you may want to drive a little further to the Park Road or Ayrsley location."
5,"This is our second year with a couples membership at Brittingham. They have SUP, single and double kayaks, canoes and paddleboats. With membership, you check in, choose your paddle or oar and head to the landing. The team is waiting there to help you in the water. It's one of the best deals in town, too.\n\nWe love SUP and took a couple lessons at Rutabega. After Rutabega became a little annoying to deal with (renting us a board without a fin and not being willing to swap it, requiring renters to wear shoes - really?), we decided to check out Brittingham. The rental options are affordable and plentiful here at B-ham. The staff are friendly and laid back. They are always willing to give you a couple quick pointers on your way out and answer any questions you have.\n\nThey also have a great patio with nice seating. I haven't tried it yet, but they offer gourmet grilled cheese sandwiches which sound great! They also have ice cream, sodas and French press coffee. I love to chill on their patio after paddling. \n\nStephan Reinke, the owner, is almost always here. He has a great demeanor and deals well with the customers. He's very accommodating and wants everyone to have a good time. \n\nAlso, it is GREAT what this business has done to clean up what was once a scary park in town. What a great asset to this neighborhood and the entire city."
5,"When it come to Desert Golf not many places beat Troon North.  Consistently rate one of the best public courses in the country.  The Pinnacle and Monument courses both have their own charm. I like the Pinnacle, the newer of the two, a little more.  The club house is better than most private clubs I've been in.  The beauty of the the courses and the land around are breath talking.  If you love golf this is one place you need to play....5 stars in every single way you could possibly think of!"
5,"Seriously, I think this is some of the best Mexican food I've ever had, and my husband agreed!  \n\nJavier's is pretty new restaurant in the Aria, and it is absolutely gorgeous.  Think upscale with old macabre carvings, candlelight, and dark wood.  Sit in the horseshoe-shaped booths if you can - very romantic!\n\nThey started us out with chips and salsa - the chips were still hot and the salsa was perfection!  You can tell a lot about a place from the salsa.  I wish I could have tried a cocktail (and I suppose I could have) but it was noon and I still hadn't had my morning coffee.  In hindsight, go for the cocktail.  Chips and salsa + coffee = weird.  Chips and salsa + a margarita = just right.  \n\nMy man had the Cabo Azul combination plate, and I filched more than a few bites.  Just the right touch with seafood and sauces!  I had the chile relleno with picadillo and that was also delicious.  The beans and rice were not an afterthought, either - they stood out on their own with the right seasoning and flavor.  Loved it!"
5,"I was in the Ballantyne area visiting from San Francisco, CA when I stumbled upon this cafe. OH MY!  I don't think there's enough or even the right words in the English dictionary to be able to describe the delectable flavors of this incredibly tasty restaurant. I ate there FOUR times while I was in the area. \n\nI has the following (not necessarily in this order):\n- Salted Caramel Mocha with soy milk - Coffee shops of the west coast (specifically SF) please contact the chef for the recipe and let me when you get it! This would replace my beloved long term addiction to Peets Coffee. And that's saying something! If you like salted caramel and chocolate and coffee, this is a drink worth trying. \n- S'mores French Toast - I don't think I could ever get this again since it was too sweet for me but despite that, I felt like I was sitting around a camp fire enjoying s'mores. Take a  trip back to childhood and try this treat. \n- Garlic Hummus - Had this with co-workers and while we all really enjoyed it, we all agreed it wasn't that garlicky. \n- Fennel Pollen Dusted Grouper - This was incredibly good! Although I wish there was a bit more asparagus on the plate but I am sure that's my California self showing. \n\nIf you want to take a journey with your tastebuds, check this place out!"
5,"Since my review back in June, the family and I have been a frequent customer on Sunday's after church. We have always enjoyed having breakfast here, never having any kind of complaint! This place at times can be busy, but overall it's a must place to visit!!!"
5,"This is a great casino. It is one of the classiest resorts on the strip. One downside for a cost conscious person is that the casino floor has expensive table games (nothing less than $10-25 minimums) and you won't find nickel slots.\n     If you're not gambling, the conservatory is a great place to walk through and enjoy the sights. They change the theme every couple of months so there's always something new to see. At the time of this review they are showing a Chinese New Year theme. Near the conservatory is a really cool chocolate fountain that starts at the ceiling and works it's way down to the floor. \n     The water show out  front is amazing to watch. They play different songs each show so it feels like a different show every time."
5,"This is my favorite store in the whole world! I visit my sister a few times a year and even though I am from New York City, I ONLY SHOP IN MADISON. All of my clothes are from Karen & Co. It's such a treat to shop there. Any time I get a compliment and am asked where I shop, I say MADISON, WI!!!!"
5,"Sometimes, it is just wonderful to be alive.  Actually, all the time it's wonderful to be alive.  Life is amazing, the weather is gorgeous outside, I am or think I am getting better at tennis, my girlfriend loves her job and I love that she is bringing in money for the first time in 5 years, 3 years later I can finally convince myself that bright red is not too girly a color for the car I drive, and I found a restaurant that serves food so good that I want to photoshop some incriminating photos of the husband so that I can court the owner-chef Hanna, marry her, and keep all her food to myself.  As that would be a terrible thing to do and that I don't think I'm really spouse material and that I have no game whatsoever, instead I will eat here whenever I think I deserve an amazing meal and spread the word on how awesome Beaver Choice is!\n\nOn to my actual experience, I start with a phone call asking general questions about their restaurant, and engage in a nearly 8 minute dialogue analyzing what I like and ordering based upon their recommendation.  This also creates a 10% discount by ordering over the phone for pick up off their bistro menu, which is nice for my lunch hour.  I wound up picking the Chicken with Cardamom\nsauce, perfectly seared slices of chicken then simmered\nin cardamom accented, heavy creme sauce.  The chicken was perfectly cooked, with the seared outside giving a pleasant mouthfeel, yielding to the moist and tender inner portion, all swimming in that wonderful sauce.  You can choose a side dish and 3 portions of salad to go with your entree.  Couscous was heavenly, absorbing all the juices of the chicken and mopping up the sauce in its fluffy goodness.  Tomato-basil salad was fine, but too peppery.  The spinach salad was straightforward and competent, and home-made coleslaw was tastier than most I've had.  Very filling and extremely satisfying, I would bathe in that cardamom sauce if I could.  \n\nOne note I need to make, a previous review had slammed Hanna for tasting something she was making, and using the same spoon for tasting something else.  When I arrived I mentioned I heard about them on Yelp and mentioned this review, which prompted resulted in me being ushered into her kitchen to proudly display a set of about a dozen spoons at the ready for tasting.  Also of note there are no microwaves!  The pride in their food is entirely justified, yelpers.  The only thing to be aware of is the time involved to prepare your food, but ordering in will alleviate that, or simply set aside plenty of time.  \n\nChoose Beaver Choice.  You won't regret it."
5,"Outstanding paintball experience.  Super excellent customer service. We brought two adults and 6 kids for my son's13th birthday party. Henry went out of his way from the first phone call to insure we would have a great party. Most reasonably priced experience in the valley as compared to Cowtown or Splatter ranch. The trenching was a bonus feature to fight in. Their local rule of head, chest or back shots being the only that take you out of the game made the fight more realistic. The refs were super attentive and flexible concerning game set up. So appreciated the 5 diverse fields and ability for us to have our own field for private play. This is how a recreational business should be run. The competitors should take lessons because now this is the only field we will be playing on."
5,Took a tour of the Grand Canyon and Sedona this past weekend. I was a little skeptical booking the trip since this was my first time in Arizona. And i must say I had an amazing time! Kim was very professional and pleasant to travel with. She provided facts about AZ and kept the tour very interesting even though the ride was very long. I would recommend this tour to everyone. Thank you for making my experience so wonderful.
5,"I stopped by randomly when I noticed them next to the gym by my house. I guess I h a different never seen th Em because I try and avoid gnc, but walking in I was pleasantly surprised by r the atmosphere of the shop, and the owner was able to tell me everything about her spice shop, the origins of their products, and what would best suit my desires of tea choice. I'll definetely return!"
5,"I would often times pass by this place heading to get a protein shake from One Stop Nutrition which is basically next door.  The food would always smell terrific, and the patio was always bumping.  The wife and I finally decided to check it out on a warm, beautiful Arizona night and thoroughly enjoyed our experience.  Our server was laid back and friendly, the food was healthier than most food  places and the quality was pleasant.  Prices are decent as long as you don't get wine like my wife and I did.  Was really impressed with this place and will be going back."
5,"this place is SHOCK and AWE!\nonce you walk in it has the WOW affect. too steep for my wallet but enjoyed the property. very clean, great river, pool is considered cold and kiddie pool is tucked in the corner for loud noises not to be hear by adults, lol! great happy hour for both on property restaurants. fitness room is small for this grand resort, but it will do. parking and wifi is NOT free. there is a starbucks on property but $$$$."
5,1. Gordon Ramsay is my favorite celebrity chef.\n2. Eat with confidence that the kitchen is spotless.\n3. The shakes are absolutely delicious.\n4. The burgers are cooked perfectly\n5. Expect me to eat there again.
5,"The waitstaff was so refreshingly different from your normal overly pleasant servers. Green was our waiter and everytime I ask him for a suggestion or recommendation he immediately answered, matter of factly with a menu choice. Almost my entire meal was what he recommend and the food was outstanding! The quality is exactly what anyone would hope for and the flavor combinations were absolutely delicious. I would highly recommend this restaurant to anyone that's in the mood for delicious pizza. Trust me, go here!"
5,"I have been there twice for takeout. \nThe dumplings were outstanding. Best I have ever had from a restaurant. The curry dishes we tried were heavenly, and most important they don't fake the heat. So if it says hot it is hot, and thats how I like it."
5,"Dr. Heffelfinger is fantastic!  We went in with our 11-month old son to have an InfantSEE exam (which is FREE by the way...optometrists choose whether they want to participate in this nationwide program and Dr. Heffelfinger does.)\n\nThe location is in a small building on the north side of Camelback between Central and 3rd Avenues.  It's an older building, but they did a great job with the inside and it feels bright and modern in there.  We filled out paperwork and met Dr. Heffelfinger.  She was very nice...our son liked her and didn't have his usual \""afraid of strangers\"" shyness.  The exam took about 45 minutes, which included a twenty minute break in the middle for our son's pupils to expand.\n\nHe was totally enraptured by the whole exam because the Dr. kept him thoroughly entertained!  She was very gentle with him and was completely flexible with \""his schedule\"", which included him not wanting to do one part of the eye exam...she just skipped it and came back to it later instead of trying to force him to continue.\n\nIt could have been a very trying experience for all involved, but we were pleasantly surprised.  We were really impressed with the exam, her competency and thoroughness, and her ability to keep him happy and entertained!\n\n(also...I got my glasses adjusted before we left ...they were very out of whack and the staff was happy to adjust them multiple times for me.)"
5,Perfect coffee shop.  The fact that they make sandwiches and waffles just sweetens the deal.  Do them a favor and pay with cash!\n\nYou have a mix of people sittin' on laptops and people meeting for conversation.  Everyone is just there to relax and have a good time.  They pull a mean shot.
5,"Great foodie lunch, kids loved the waffles.  Live music and lots of room for the kids to run around."
5,"Five!\n\nWhy? \n\nReally delicious, warm sandwiches in Vegas for SIX BUCKS what?!?! \n\nIt's true!\n\nI've only been once and tried the Caribbean Jerk Chicken and would for sure recommend it! \n\nI've heard this is the only place you can get Earl Sandwiches so don't miss out!"
5,"5 Stars for excellent prices, and an absolutely fantastic banana split! I would knock off a star for the awful customer service I received, but the price and taste outweigh the nasty employee I encountered."
5,"For my first review, FUKU! Tonight was my first time at West side Wednesday's @  Durango/ Flamingo (7pm). It is where people with cool cars get together and eat good food. I had the #6, which is the chicken burger. It was AMAZING! My bf got a burger and fries. The fries are even better, with a kick of spice and special sauce. You can find where their truck will be on twitter or the website. Will def come again."
5,"Fried pork cutlet is very good and authentic, just like you eat in Japan! The sashimi is decent.  We also try the kushiage. Price is very decent for lunch specials. Prompt service. Clean and comfortable decorations!Good and big portion !!! We definitely will come back to try more foods!"
5,Went here with my brother and I must for my first time going here the food was really good \n\nWe ordered the moist pork turkey and ribs the prices were reasonable the place was busy \n\nThe banana pudding is really good too \n\nThe total bill for both was around 28 dollars not bad for good food\n\nI will go back for more in the future
5,"What a place.  So many different classes to take.  Hot Pilate's will Kick Your ASS!\nIt gets crazy busy, but its crazy good!  Theres also a raw/juice bar downstairs!"
5,"I rarely leave reviews online, but the service and cake was so amazing, I had to brag about this company! I was recommended to Brittany by a mutual friend, and was in need of a cake last minute (4 days from my mom's graduation)! I called Brittany and she was eager to work with me and quickly sent me some cake design ideas. The cake turned out AMAZING- better than the picture she found online! The attention to detail in her work is fabulous... and the cake tasted so good! Brittany even arranged to have the cake delivered to a restaurant so we could surprise my mom. I will definitely be ordering all my cakes from Bittersweet Cake Boutique from now on!"
5,"The environment was great, hip, and fun. Our waiter/chef was awesome he served up some hella good margarita that lasted me the whole night to be drunk! Well worth it! The food was amazing! My sister and husband had oysters they said it was really good. I had the risotto rice rice seafood dish. It's similar to the Spanish Paella dish. It has a curry cream rich elegant tang to it. The clams, mussels, lobsters, and king prawn where a great size and I still had some left over. It's a great sit down joint to enjoy the hustle and bustle of Harrah's without being secluded from the action. Also our waiter/chef reminded me of Carlos Mencia with his Spanish accent; great personality and charming charisma! He brought the food and environment alive! My sister had the blackened fish; the flavors mingled and tinged together. It was unique flavorful that was worth eating slow!"
5,"Are you kidding me!? \n\nI can't think of anything critical to say about this place. Oh wait, of course I can! Every time I asked my server to refill my empty glass (the one that he was taking off our table) well, he looked at me like I was putting him out. I mean WTF? Since when does a bar staff member take a glass from a bar table and NOT ask if you wanted another one? NOT cool dude!\n\nBut other than that ... this place is Damn near perfect. It's hip and cool and does so without appearing to try too hard. It's comfortable, it's dark, the music level was just about right. A full bar. A view of the city. Comfy seats and couches. I couldn't ask for anything more (well, other than a stage booked by Charlie of StateSide Presents).\n\nBig UPs to The Side Bar!!!"
5,"Hands-down...the best Thai food in Charlotte!  We always go at lunch time and the place is always busy.  The service is always fast and friendly and the food is always hot and delicious.  They use excellent ingredients...lots of fresh veggies (including HOT peppers and Thai Basil), lean meats, and they buy their noodles fresh.  I highly recommend that unadvertised \""House Noodles with all 3 meats\"".  Outstanding!"
5,Awesome location . Gabe is so helpful . I go to this location just cause I know he will take care of what is need and he is very friend .
5,"If you ever get the chance to go to the opening night gala, take advantage!  Free drinks, great food from some of the best restaurants, and some of the best cars you'll ever see.  Scottsdale at its best!"
5,"After hearing about how bombdizzle Oyster Bar is from numerous friends, I hauled my ass over the first chance that I got. And whooo wheee, it's FANTASTIC. \n\nThe chefs prepare everything to order and better yet, they prepare it in front of you so you can watch the magic happen!! \n\nFor a first timer like me, I went the safe and easy route and ordered a half dozen oysters and the ever popular Combo Pan Roast to share. \n\nOysters - superbly fresh. Comes with all your usual fixings--chunky horseradish, lemons, marinara sauce, and tobasco sauce (upon request). Prepare to your heart's desire and slurp on up!\n\nCombo Pan Roast - wow, this stuff is like crack. Even when my stomach was telling me, \""No more, I'm stuffed!\"", my mouth would keep commanding, \""More!\"". The best part of the meal isn't the plethora of seafood (a whole lobster tail, 4 halved crab legs, and a shit ton of shrimp) that crowds the dish, the best part is... wait for it......the broth!! The broth consists of a sweet creamy tomato broth mixed with various savory spices and brandy that will leave your tastebuds feeling a bit perplexed (but in a good way!) from the flavor complexity. My friend and I enjoyed this dish much like you would a curry dish rather than a soup, so we ordered an extra side of rice for it. The dish was large enough to overstuff the both of us. \n\nIt's a pricey place overall, but well wort the price imo (and the portions are large so many of the dishes can be split between two people).  And here's the kicker.... all this awesomeness is available 24hrs a day!! So if you're wandering around the strip drunk at 5 am, and you want to get your fancy on.... I suggest you stumble on over to Oyster Bar at the Palace Station for their Pan Roast!"
5,Sasha provides the best services in Las Vegas. Her gel nails are comparable to none. Her spa pedicures are relaxing yet fun!  Her personality is such that you would think you have known her forever.  Anyone would be crazy to go anywhere else!  Go see Sasha!
5,"This was an experience of a lifetime! I was just going to be a passenger, but I am so glad my husband nudged me to drive. SO fun!! Everyone working here was super knowledgable, safe & courteous. I loved driving on the open road & feeling that edge between safe and scary! Would highly recommend!"
5,"Once again, this place doesn't disappoint. Stopped by Vegas and we had to eat here again.\n\nTheir food is fresh. Meat dishes are juicy and flavorful. The hummus and bread are perfect together. They are consistent and I highly recommend this place."
5,"The Entrance Fee is 5$. Although I didn't go through the tour, I looked up on my phone the history of the church as I sat in one of the pews.\n\nIt made me smile as I sat in the Church and got to catch the ringing of the church bells signalling the time. When you walk into the Church you're going to be amazed by the painted night sky above you with golden stars and stained glass rose window skylights. The centre one with more details of what looks to be saints standing side by side surrounded by little angels. Can be easily over looked by those that don't look up. The pews ends have unique carvings in them as though you pray with the saints. The stained glass windows around the church are beautiful to look at, and also the various paintings on the walls all around. A beautiful single persons stair well which winds from the first floor also has two statues who seem to be conversing with one another. The decorative relief around the church is amazing to behold, with such amazing craftsmanship all around. \n\nWander to the chapel in the back - The sacred heart chapel.\nIt's a room of warmth golden glow. Beautiful. \nFor those that like interesting historical religious titbits of information or little Easter eggs. There are two small alters in this chapel that have very old Catholic symbolic references that are rarely known today - which means these altars are most likely very old. One has a small painted calf - long ago there were animal sacrifices, offerings to God. You can also find a symbol of the pyramid with the all seeing eye on the other - symbol for the holy trinity. Well at least I thought finding these symbols a treat to see. Maybe I'm just dorky like that - but if you would like to see it, take some time to enjoy the altars and keep your eyes open - the symbols are kind of small."
5,"It's a cool little new spot that is part bar, restaurant, coffee, that is open 24 hours! So basically almost everything you need anytime of day. \n\nThere is a bar and tables with very comfortable seating, think plush. The music is both jukebox or radio top 40. \n\nThey plan on installing more TVs soon and in the end it would be a total of 6, making it a pretty awesome sports bar. \n\nI think they are going to make a killing once the LV convention center attendees catch wind of this place. For sure it beats the food court! (Correction, I wasn't driving so I thought we were closer to the Convention Center. It's a bit of a walk but I think  worth it) \n\nFood wise, they have salads, pizzas, and some appetizers. We came from dinner so I didn't eat anything. They have a Lobster Pizza that's supposed to be their specialty... next time."
5,"Saxby and I stopped by TD's today after karate class to get something for dinner and use a TD gift card I've been sitting on for almost a year now. \nWe picked up enough food for two dinners a bottle of wine and dessert and a couple of other things and spent $40!\nThe staff is super friendly, the quality of product is unbelievable and the variety of wine and beer is incredible! Trader Joe's is our new grocery store."
5,"This is how you relax! The right way to start or end your trip in las vegas. Or you can do how I do it, and begin and end with this spa. Tranquil, serene, quit, and great service! I love the atmosphere it feels like you are in a rock cave with all these different type of baths, and they have heated stone chairs. They also have a arctic chill room after you get out of the sauna, and steam room. A great way to sooth  your body and your mind.Best spa I have ever been to."
5,There are few places where you can score a dynamite Philly cheesesteak in the valley and this is one of them. Great phillies and pizza and always at a great price. \n\nBonus: Free delivery!! Don't forget to tip your driver for the delish food.
5,"Friends and I were hesitant about ordering take out here, especially from a place we've never been to and only had few reviews here on Yelp.  What the hell, we ended up ordering two X-Large pizzas, garlic knots, and 40 pieces of wings...\n\nAnd to our surprise, the New York Style pizza was fresh and the wings were even better!  The crunchiness of the wings was perfect..  Highly suggest the wings.\n\nGive this place a try if your close by and looking for great tasting pizza and wings."
5,"Absolutely STUNNING.  The service was perfection.  Attentive, informative, and lovely without being TOO attentive and disrupting conversation.\n\nThe food, as everyone has said, was just as good as it gets.  I'm not going to put up my pics, as it seems there are already pics of all the dishes we had.  However we both went with the 4-course tasting menu, and each chose a different one so that we could taste nearly everything.  It was all AMAZING, but the winners were:\n\nOnion soup.  Nectar of the gods.  Rich, onion-y, creamy, truffle-y.  Manna-like.\n\nFilet minon.  The mashed potatoes that came with it tasted like butter, and when we asked, the server told that that's because they use 60% potato to 40% butter!  Holy god!  The steak was probably the best I have EVER had.  The sear was gorgeous, and they told us they sear it in butter first, sous vide it, then sear again.  I gotta try that at home, but first I need to borrow my brother's Foodsaver vacuum sealer...\n\nAnother winner was the fish (I think it was halibut, can't remember) wrapped in chorizo with the chorizo and barley risotto.\n\nAnd both desserts were amazing.  The cream cheese ice cream in the carrot cake sandwich was to die for, as was their chocolate cake and peanut butter shake.\n\nThey comped us 2 glasses of dessert wine, which was very nice, and brought us a special dessert with \""Happy Birthday\"" written beautifully in chocolate on it, in honor of our celebration.\n\nThanks, Fleur de Lys!  Not an every day dinner for us, but AMAZING for a celebration.  For 4-course tasting only for two people inc. tax and tip came to a bit over $200."
5,best thai in vegas hands down...perfect whole in the wall in a ugly strip mall with amazing food...cant go wrong here if you like thai food
